date,price,last_sale_price_in _hour,average_price,sd_of_purchase_prices_in_hour,sd_of _sale_prices_in_hour,number_of_trades,number_of_buys,number_of_announcements,order_flow,change_price
,,,,,,,204,,,
,,,,,,,111,,,
,,,,,,,41,,,
,,,,,,,47,,,
,,,,,,,25,,,
,,,,,,,21,,,
,,,,,,,11,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,8,,,
,,,,,,,0,,,
,,,,,,,14,,,
,,,,,,,31,,,
,,,,,,,94,,,
,,,,,,,161,,,
,,,,,,,23,,,
,,,,,,,14,,,
,,,,,,,69,,,
,,,,,,,255,,,
,,,,,,,284,,,
,,,,,,,278,,,
,,,,,,,243,,,
,,,,,,,221,,,
,,,,,,,164,,,
,,,,,,,237,,,
,,,,,,,336,,,
,,,,,,,383,,,
,,,,,,,272,,,
,,,,,,,119,,,
,,,,,,,65,,,
,,,,,,,27,,,
,,,,,,,21,,,
,,,,,,,24,,,
,,,,,,,16,,,
,,,,,,,0,,,
,,,,,,,18,,,
,,,,,,,42,,,
,,,,,,,73,,,
,,,,,,,42,,,
,,,,,,,13,,,
,,,,,,,29,,,
,,,,,,,76,,,
,,,,,,,203,,,
,,,,,,,312,,,
,,,,,,,750,,,
,,,,,,,569,,,
,,,,,,,225,,,
,,,,,,,213,,,
,,,,,,,268,,,
,,,,,,,327,,,
,,,,,,,335,,,
,,,,,,,234,,,
,,,,,,,94,,,
,,,,,,,34,,,
,,,,,,,19,,,
,,,,,,,22,,,
,,,,,,,23,,,
,,,,,,,14,,,
,,,,,,,0,,,
,,,,,,,13,,,
,,,,,,,116,,,
,,,,,,,67,,,
,,,,,,,70,,,
,,,,,,,24,,,
,,,,,,,25,,,
,,,,,,,71,,,
,,,,,,,217,,,
,,,,,,,355,,,
,,,,,,,510,,,
,,,,,,,272,,,
,,,,,,,188,,,
,,,,,,,156,,,
,,,,,,,209,,,
,,,,,,,403,,,
,,,,,,,280,,,
,,,,,,,287,,,
,,,,,,,92,,,
,,,,,,,40,,,
,,,,,,,31,,,
,,,,,,,22,,,
,,,,,,,20,,,
,,,,,,,19,,,
,,,,,,,0,,,
,,,,,,,6,,,
,,,,,,,28,,,
,,,,,,,76,,,
,,,,,,,42,,,
,,,,,,,22,,,
,,,,,,,21,,,
,,,,,,,44,,,
,,,,,,,151,,,
,,,,,,,191,,,
,,,,,,,179,,,
,,,,,,,341,,,
,,,,,,,358,,,
,,,,,,,147,,,
,,,,,,,272,,,
,,,,,,,313,,,
,,,,,,,248,,,
,,,,,,,177,,,
,,,,,,,81,,,
,,,,,,,41,,,
,,,,,,,26,,,
,,,,,,,9,,,
,,,,,,,11,,,
,,,,,,,5,,,
,,,,,,,0,,,
,,,,,,,14,,,
,,,,,,,25,,,
,,,,,,,46,,,
,,,,,,,22,,,
,,,,,,,10,,,
,,,,,,,9,,,
,,,,,,,46,,,
,,,,,,,173,,,
,,,,,,,344,,,
,,,,,,,322,,,
,,,,,,,456,,,
,,,,,,,153,,,
,,,,,,,136,,,
,,,,,,,278,,,
,,,,,,,231,,,
,,,,,,,194,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,69,,,
,,,,,,,243,,,
,,,,,,,126,,,
,,,,,,,49,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,49,,,
,,,,,,,120,,,
,,,,,,,94,,,
,,,,,,,84,,,
,,,,,,,9,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,6,,,
,,,,,,,131,,,
,,,,,,,100,,,
,,,,,,,121,,,
,,,,,,,266,,,
,,,,,,,208,,,
,,,,,,,165,,,
,,,,,,,118,,,
,,,,,,,102,,,
,,,,,,,35,,,
,,,,,,,40,,,
,,,,,,,27,,,
,,,,,,,33,,,
,,,,,,,8,,,
,,,,,,,0,,,
,,,,,,,11,,,
,,,,,,,46,,,
,,,,,,,106,,,
,,,,,,,57,,,
,,,,,,,23,,,
,,,,,,,22,,,
,,,,,,,231,,,
,,,,,,,427,,,
,,,,,,,363,,,
,,,,,,,484,,,
,,,,,,,513,,,
,,,,,,,228,,,
,,,,,,,134,,,
,,,,,,,222,,,
,,,,,,,202,,,
,,,,,,,158,,,
,,,,,,,282,,,
,,,,,,,74,,,
,,,,,,,37,,,
,,,,,,,40,,,
,,,,,,,82,,,
,,,,,,,25,,,
,,,,,,,12,,,
,,,,,,,0,,,
,,,,,,,25,,,
,,,,,,,146,,,
,,,,,,,103,,,
,,,,,,,55,,,
,,,,,,,37,,,
,,,,,,,21,,,
,,,,,,,77,,,
,,,,,,,140,,,
,,,,,,,170,,,
,,,,,,,183,,,
,,,,,,,106,,,
,,,,,,,127,,,
,,,,,,,155,,,
,,,,,,,132,,,
,,,,,,,293,,,
,,,,,,,287,,,
,,,,,,,128,,,
,,,,,,,72,,,
,,,,,,,43,,,
,,,,,,,18,,,
,,,,,,,25,,,
,,,,,,,16,,,
,,,,,,,20,,,
,,,,,,,0,,,
,,,,,,,28,,,
,,,,,,,59,,,
,,,,,,,47,,,
,,,,,,,55,,,
,,,,,,,42,,,
,,,,,,,44,,,
,,,,,,,82,,,
,,,,,,,167,,,
,,,,,,,368,,,
,,,,,,,315,,,
,,,,,,,262,,,
,,,,,,,285,,,
,,,,,,,269,,,
,,,,,,,226,,,
,,,,,,,168,,,
,,,,,,,305,,,
,,,,,,,175,,,
,,,,,,,64,,,
,,,,,,,34,,,
,,,,,,,32,,,
,,,,,,,23,,,
,,,,,,,8,,,
,,,,,,,1,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,1,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,2,,,
,,,,,,,5,,,
,,,,,,,4,,,
,,,,,,,0,,,
,,,,,,,20,,,
,,,,,,,42,,,
,,,,,,,87,,,
,,,,,,,70,,,
,,,,,,,19,,,
,,,,,,,36,,,
,,,,,,,78,,,
,,,,,,,174,,,
,,,,,,,330,,,
,,,,,,,246,,,
,,,,,,,173,,,
,,,,,,,116,,,
,,,,,,,204,,,
,,,,,,,216,,,
,,,,,,,297,,,
,,,,,,,200,,,
,,,,,,,103,,,
,,,,,,,76,,,
,,,,,,,28,,,
,,,,,,,22,,,
,,,,,,,15,,,
,,,,,,,13,,,
,,,,,,,12,,,
,,,,,,,0,,,
,,,,,,,8,,,
,,,,,,,44,,,
,,,,,,,40,,,
,,,,,,,47,,,
,,,,,,,13,,,
,,,,,,,18,,,
,,,,,,,70,,,
,,,,,,,112,,,
,,,,,,,484,,,
,,,,,,,296,,,
,,,,,,,220,,,
,,,,,,,158,,,
,,,,,,,111,,,
,,,,,,,339,,,
,,,,,,,232,,,
,,,,,,,249,,,
,,,,,,,145,,,
,,,,,,,67,,,
,,,,,,,32,,,
,,,,,,,82,,,
,,,,,,,27,,,
,,,,,,,27,,,
,,,,,,,18,,,
,,,,,,,0,,,
,,,,,,,14,,,
,,,,,,,58,,,
,,,,,,,43,,,
,,,,,,,29,,,
,,,,,,,19,,,
,,,,,,,22,,,
,,,,,,,94,,,
,,,,,,,199,,,
,,,,,,,417,,,
,,,,,,,672,,,
,,,,,,,248,,,
,,,,,,,172,,,
,,,,,,,371,,,
,,,,,,,279,,,
,,,,,,,298,,,
,,,,,,,294,,,
,,,,,,,141,,,
,,,,,,,74,,,
,,,,,,,31,,,
,,,,,,,23,,,
,,,,,,,23,,,
,,,,,,,18,,,
,,,,,,,15,,,
,,,,,,,0,,,
,,,,,,,24,,,
,,,,,,,56,,,
,,,,,,,42,,,
,,,,,,,28,,,
,,,,,,,19,,,
,,,,,,,74,,,
,,,,,,,96,,,
,,,,,,,155,,,
,,,,,,,253,,,
,,,,,,,249,,,
,,,,,,,167,,,
,,,,,,,324,,,
,,,,,,,1091,,,
,,,,,,,470,,,
,,,,,,,276,,,
,,,,,,,254,,,
,,,,,,,287,,,
,,,,,,,110,,,
,,,,,,,42,,,
,,,,,,,29,,,
,,,,,,,18,,,
,,,,,,,19,,,
,,,,,,,20,,,
,,,,,,,0,,,
,,,,,,,13,,,
,,,,,,,110,,,
,,,,,,,92,,,
,,,,,,,102,,,
,,,,,,,45,,,
,,,,,,,42,,,
,,,,,,,164,,,
,,,,,,,245,,,
,,,,,,,362,,,
,,,,,,,234,,,
,,,,,,,149,,,
,,,,,,,201,,,
,,,,,,,304,,,
,,,,,,,343,,,
,,,,,,,200,,,
,,,,,,,186,,,
,,,,,,,115,,,
,,,,,,,290,,,
,,,,,,,63,,,
,,,,,,,29,,,
,,,,,,,32,,,
,,,,,,,12,,,
,,,,,,,2,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,8,,,
,,,,,,,7,,,
,,,,,,,0,,,
,,,,,,,15,,,
,,,,,,,98,,,
,,,,,,,164,,,
,,,,,,,32,,,
,,,,,,,20,,,
,,,,,,,22,,,
,,,,,,,61,,,
,,,,,,,161,,,
,,,,,,,164,,,
,,,,,,,298,,,
,,,,,,,199,,,
,,,,,,,78,,,
,,,,,,,118,,,
,,,,,,,238,,,
,,,,,,,194,,,
,,,,,,,112,,,
,,,,,,,129,,,
,,,,,,,40,,,
,,,,,,,26,,,
,,,,,,,22,,,
,,,,,,,15,,,
,,,,,,,17,,,
,,,,,,,17,,,
,,,,,,,0,,,
,,,,,,,15,,,
,,,,,,,79,,,
,,,,,,,43,,,
,,,,,,,45,,,
,,,,,,,15,,,
,,,,,,,32,,,
,,,,,,,186,,,
,,,,,,,343,,,
,,,,,,,276,,,
,,,,,,,205,,,
,,,,,,,210,,,
,,,,,,,157,,,
,,,,,,,89,,,
,,,,,,,242,,,
,,,,,,,261,,,
,,,,,,,263,,,
,,,,,,,155,,,
,,,,,,,83,,,
,,,,,,,32,,,
,,,,,,,11,,,
,,,,,,,13,,,
,,,,,,,12,,,
,,,,,,,20,,,
,,,,,,,0,,,
,,,,,,,18,,,
,,,,,,,82,,,
,,,,,,,69,,,
,,,,,,,76,,,
,,,,,,,18,,,
,,,,,,,39,,,
,,,,,,,193,,,
,,,,,,,290,,,
,,,,,,,307,,,
,,,,,,,248,,,
,,,,,,,212,,,
,,,,,,,127,,,
,,,,,,,184,,,
,,,,,,,211,,,
,,,,,,,376,,,
,,,,,,,301,,,
,,,,,,,113,,,
,,,,,,,66,,,
,,,,,,,29,,,
,,,,,,,30,,,
,,,,,,,14,,,
,,,,,,,18,,,
,,,,,,,10,,,
,,,,,,,0,,,
,,,,,,,7,,,
,,,,,,,39,,,
,,,,,,,55,,,
,,,,,,,31,,,
,,,,,,,13,,,
,,,,,,,17,,,
,,,,,,,75,,,
,,,,,,,237,,,
,,,,,,,354,,,
,,,,,,,207,,,
,,,,,,,153,,,
,,,,,,,180,,,
,,,,,,,141,,,
,,,,,,,265,,,
,,,,,,,273,,,
,,,,,,,241,,,
,,,,,,,190,,,
,,,,,,,112,,,
,,,,,,,49,,,
,,,,,,,56,,,
,,,,,,,42,,,
,,,,,,,21,,,
,,,,,,,11,,,
,,,,,,,0,,,
,,,,,,,10,,,
,,,,,,,30,,,
,,,,,,,18,,,
,,,,,,,38,,,
,,,,,,,12,,,
,,,,,,,92,,,
,,,,,,,140,,,
,,,,,,,197,,,
,,,,,,,419,,,
,,,,,,,301,,,
,,,,,,,218,,,
,,,,,,,152,,,
,,,,,,,248,,,
,,,,,,,398,,,
,,,,,,,236,,,
,,,,,,,351,,,
,,,,,,,137,,,
,,,,,,,50,,,
,,,,,,,41,,,
,,,,,,,22,,,
,,,,,,,8,,,
,,,,,,,3,,,
,,,,,,,3,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,1,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,2,,,
,,,,,,,12,,,
,,,,,,,10,,,
,,,,,,,7,,,
,,,,,,,0,,,
,,,,,,,10,,,
,,,,,,,28,,,
,,,,,,,28,,,
,,,,,,,23,,,
,,,,,,,16,,,
,,,,,,,9,,,
,,,,,,,57,,,
,,,,,,,165,,,
,,,,,,,215,,,
,,,,,,,233,,,
,,,,,,,131,,,
,,,,,,,119,,,
,,,,,,,69,,,
,,,,,,,90,,,
,,,,,,,166,,,
,,,,,,,111,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
,,,,,,,0,,,
